Asset ID,Identifier,Asset Type,Title,ISRCs,UPC,Custom ID,Labels,Time Created,Number of Claims,Approx Daily Views
A438365160252394,,Sound Recording,Across The City - New Faces,,,,,Wed Dec 12 23:33:49 PST 2012,3,1
A727485096868358,USHG91100029,Sound Recording,Funny Is - Dave Carter,USHG91100029,847108012364,,,Wed Dec 12 23:57:47 PST 2012,0,0
A508787373697245,,Sound Recording,Purified - 22 Brides,,,,,Wed Dec 12 23:46:11 PST 2012,7,1
A664215504890480,CIXTH4823474,Sound Recording,Hesitate-2509 - Stars Go Dim,"CIXTH4823474,USF471100001",ContentID_2509,,,Wed Dec 12 23:47:38 PST 2012,121,30
A225655397714144,,Sound Recording,Mr.Electric - Philip J. Bennett,,,,,Wed Dec 12 23:47:44 PST 2012,32,60
A555132743300780,,Sound Recording,Choose The Choo Choo - Morrison TV Tunes,,,,,Thu Dec 13 00:02:05 PST 2012,8,1
A628744241144302,ushm20823281,Sound Recording,By Your Side - Sharif,"BPXTH7913845,ushm20823281",,,,Wed Dec 12 23:47:37 PST 2012,161,10
A556547843888532,,Sound Recording,Back To The Bottom - Instrumental - Parachute Musical,,,,,Thu Dec 13 00:08:05 PST 2012,5,4
A728671970665539,,Sound Recording,140bpm ASC TV - DJ WD4D,,,,,Wed Dec 12 23:46:13 PST 2012,30,2
A260063139797317,ushm20828238,Sound Recording,Golden State Freeway - Jason Heath Snyder,ushm20828238,,,,Thu Dec 13 00:01:59 PST 2012,0,0
A464102362604168,uscgj1138102,Sound Recording,Infinity On - zelazowa,uscgj1138102,,,,Wed Dec 12 23:50:09 PST 2012,1,1
A557779628455608,,Sound Recording,My House Instrumental - Cantinero,,,,,Wed Dec 12 23:53:54 PST 2012,0,0
A504695234085855,,Sound Recording,Nobody Wants You - Jessica Drake,,,,,Wed Dec 12 23:53:52 PST 2012,4,1
A855948441535971,USQY50824501,Sound Recording,New Life - KJ Sawka (featuring Christa Wells),USQY50824501,881034339645,,,Wed Dec 12 23:50:08 PST 2012,18,3
A459392083562574,,Sound Recording,Sunday Stroll - Cale Pellick,,,,,Wed Dec 12 23:53:55 PST 2012,17,1
A564010079865299,,Sound Recording,Sad Old World Instrumental - The Band Of The Eye,,,,,Wed Dec 12 23:47:41 PST 2012,1,1
A302071006457825,,Sound Recording,STarwarsshit - Eleggua Productions,,,,,Thu Dec 13 00:08:05 PST 2012,2,1
A121623845020091,,Sound Recording,Stevie Ray Schwaka Thing - Magic Red,,,,,Wed Dec 12 23:47:41 PST 2012,6,3
A455051676581563,,Sound Recording,Looking At The Sun - Gary Reynolds,,,,,Wed Dec 12 23:33:48 PST 2012,1,1
A261954671756079,,Sound Recording,Brother Sister - The Sea Navy,,,,,Wed Dec 12 23:53:53 PST 2012,0,1
A210802663499168,,Sound Recording,Little Star - Jessica Drake,,,,,Wed Dec 12 23:53:53 PST 2012,2,1
A242638364373986,,Sound Recording,Move 3 - Push Songs,,,,,Wed Dec 12 23:46:11 PST 2012,3,4
A322002316665472,,Sound Recording,Contagious Ignorance - The Band Of The Eye,,,,,Thu Dec 13 00:08:04 PST 2012,1,0
A850128399955770,,Sound Recording,Garden of Delight - Mandala,,,,,Thu Dec 13 00:02:04 PST 2012,3,10
A945293693988215,,Sound Recording,My Old Town - Instrumental - Tango Alpha Tango,,,,,Thu Dec 13 00:08:05 PST 2012,2,1
A772114233623769,,Sound Recording,New Orleans Boogie - Mike Strickland,,,,,Wed Dec 12 23:46:12 PST 2012,1,2
A928835908363173,,Sound Recording,Recipe For Jam - Human Factor,,,,,Wed Dec 12 23:33:55 PST 2012,2,1
A653673532247594,,Sound Recording,Sister Mary's Boogie - Magic Red,,,,,Wed Dec 12 23:47:44 PST 2012,5,2
A477143942180600,,Sound Recording,CutTimeLite - Orange Factory Music,,,,,Wed Dec 12 23:33:50 PST 2012,1,10
A573736459585259,,Sound Recording,Wannabe - Orange Factory Music,,,,,Wed Dec 12 23:33:55 PST 2012,10,1
A727999605780514,,Sound Recording,Baby I Don't Love You Anymore - Mikey de Lara,,,,,Thu Dec 13 00:02:02 PST 2012,19,7
A171567216100556,,Sound Recording,Funky Bass Boyz - Orange Factory Music,,,,,Wed Dec 12 23:33:50 PST 2012,6,1
A662954789788994,USJEM0700002,Sound Recording,Jamskate - Quintron,USJEM0700002,613505416711,,,Wed Dec 12 23:29:51 PST 2012,0,0
A224151459451667,,Sound Recording,3 Am (Instrumental) - Another Cynthia,,,,,Wed Dec 12 23:56:10 PST 2012,4,4
A537786043933721,,Sound Recording,Scenes of A Sexual Nature (Instrumental) - 1 Min. - VAHN,,,,,Wed Dec 12 23:33:52 PST 2012,23,3
A268046829787409,,Sound Recording,American Idol - Citizens of Contrary Knowledge,,,,,Wed Dec 12 23:33:46 PST 2012,4,1
A944402357938612,,Sound Recording,Just - Mokita,,,,,Thu Dec 13 00:08:06 PST 2012,1,1
A272862552453398,,Sound Recording,Ear To Ear - Tango Alpha Tango,,,,,Wed Dec 12 23:33:56 PST 2012,0,0
A428006631157733,,Sound Recording,Wasting - The Band Of The Eye,,,,,Wed Dec 12 23:33:52 PST 2012,0,0
A542177336623462,,Sound Recording,Can't Believe  instrumental - James King,,,,,Wed Dec 12 23:26:20 PST 2012,0,0
A824481481413481,,Sound Recording,CutTimeRock - Orange Factory Music,,,,,Wed Dec 12 23:33:44 PST 2012,6,1
A104439686181844,USA370636889,Sound Recording,I'm A Woman - Kristin Diable,USA370636889,803680444054,,,Wed Dec 12 23:47:39 PST 2012,0,1
A312840947681238,,Sound Recording,Subway - MaryAnne Marino,,,,,Thu Dec 13 00:08:06 PST 2012,0,0
A941566100504169,ushm90701985,Sound Recording,"Somewhere Over the Rainbow (My Goodbye Lullaby) - Francisco Ponce Jr. BMI, Barry Coffing BMI","ushm90701985,USUE30542812",,,,Wed Dec 12 23:57:47 PST 2012,1,1
A614700792678922,,Sound Recording,Dip and Dot - Jonathan Still,,,,,Wed Dec 12 23:56:10 PST 2012,10,2
A833189090222211,,Sound Recording,Elephant In The Room - Aaron Zimmer,,,,,Wed Dec 12 23:47:43 PST 2012,2,1
A639102502241736,,Sound Recording,The Art Of Apathy - The Bolts,,,,,Wed Dec 12 23:33:50 PST 2012,5,1
A772506828230176,,Sound Recording,Bright Lights - Vibes Alive,,,,,Wed Dec 12 23:56:10 PST 2012,1,0
A434464771013478,,Sound Recording,Phat Jay - Orange Factory Music,,,,,Thu Dec 13 00:08:03 PST 2012,2,1
A164011291680098,,Sound Recording,Broken Bottle Blues - Magic Red,,,,,Wed Dec 12 23:46:15 PST 2012,2,1
A765785760591081,,Sound Recording,Just Be Original (Inst.) - Joseph Velasquez,,,,,Wed Dec 12 23:33:58 PST 2012,0,0
A930991406298612,USA370636887,Sound Recording,Long Time Coming - Kristin Diable,USA370636887,803680444054,,,Wed Dec 12 23:39:40 PST 2012,1,10
A308105586173320,,Sound Recording,Did You Hear? (Interlude) - Tango Alpha Tango,,,,,Wed Dec 12 23:56:11 PST 2012,6,1
A530593737382003,,Sound Recording,Thinner - Cantinero,,,,,Wed Dec 12 23:53:52 PST 2012,0,0
A938706213630979,,Sound Recording,Everythang Gonna Be Alright - Joseph Velasquez,,,,,Wed Dec 12 23:33:49 PST 2012,1,1
A261765827907370,,Sound Recording,Fall (Acoustic) - The Effort,,,,,Wed Dec 12 23:46:07 PST 2012,0,0
A425951874725358,,Sound Recording,"Thieves, Crooks and Politicians (Instrumental) - Flight Case For Sushi",,,,,Wed Dec 12 23:33:56 PST 2012,3,3
A211250665396565,,Sound Recording,Sleep Your Dreams - Drazy Hoops,,,,,Wed Dec 12 23:46:11 PST 2012,1,2
A268260218466539,,Sound Recording,Better Way To Drown - The Bad Off,,,,,Wed Dec 12 23:46:11 PST 2012,0,0
A202601798224613,,Sound Recording,For The Fun (Instrumental) - Drazy Hoops,,,,,Thu Dec 13 00:08:06 PST 2012,4,3
A344845886930035,,Sound Recording,Your Rhythm (Instrumental) - Another Cynthia,,,,,Thu Dec 13 00:02:02 PST 2012,1,0
A925151482649148,,Sound Recording,Sing Or Scream - Jesse Morrow,,,,,Wed Dec 12 23:53:55 PST 2012,0,0
A770595378720306,,Sound Recording,Where Did All The Love Go-Instrumental - Bailey Benz,,,,,Wed Dec 12 23:33:56 PST 2012,6,40
A705350820154173,,Sound Recording,Medicated Instrumental - Cantinero,,,,,Wed Dec 12 23:56:10 PST 2012,0,0
A149062312259547,,Sound Recording,Conspiracy Theorist - Aaron Zimmer,,,,,Thu Dec 13 00:02:03 PST 2012,4,2
A120050085396413,,Sound Recording,Safe - Cantinero,,,,,Wed Dec 12 23:53:54 PST 2012,0,0
A651694386203885,,Sound Recording,Doc's Rock - Mike Strickland,,,,,Wed Dec 12 23:33:47 PST 2012,3,1
A338583666155091,CASN70810273,Sound Recording,Strength from Within - Rae Spoon,CASN70810273,621365118027,,,Wed Dec 12 23:33:45 PST 2012,0,2
A866330639838000,,Sound Recording,Lets Start Connecting - Eleggua Productions,,,,,Wed Dec 12 23:46:07 PST 2012,1,1
A320027120145118,,Sound Recording,Kings Of Compromise - Tango Alpha Tango,,,,,Wed Dec 12 23:47:44 PST 2012,5,1
A355624588837790,,Sound Recording,Big Moon - Michael Tomlinson,,,,,Wed Dec 12 23:33:46 PST 2012,1,1
A804135636945168,,Sound Recording,How We Say It In The Country (Instrumental) - JD Dohnal,,,,,Wed Dec 12 23:33:47 PST 2012,23,3
A625134688131645,,Sound Recording,Mom & Pop - Gary Gibson,,,,,Wed Dec 12 23:33:56 PST 2012,4,1
A735529945897780,,Sound Recording,Kings of Compromise - Instrumental - Tango Alpha Tango,,,,,Wed Dec 12 23:33:52 PST 2012,7,1
A420767718749881,,Sound Recording,Skip Work - Archie Powell & The Exports,,,,,Thu Dec 13 00:08:04 PST 2012,6,9
A617020596414678,USA2P0845145,Sound Recording,Stereo Gold - Justin Ossher,"USA2P0845145,USMV40810179",881034206602,,,Wed Dec 12 23:32:13 PST 2012,1,1
A543345823351425,,Sound Recording,Spanish Light - The Dibs,,,,,Thu Dec 13 00:08:06 PST 2012,1,1
A567457920546005,,Sound Recording,88 Reasons To Live - Ziv,,,,,Wed Dec 12 23:56:11 PST 2012,9,1
A106530075326996,,Sound Recording,Make it Right - Mark Krurnowski,,,,,Thu Dec 13 00:02:02 PST 2012,9,20
A242170878786288,,Sound Recording,Chillin In The Roch - DLF,,,,,Thu Dec 13 00:08:06 PST 2012,2,1
A568455248929873,,Sound Recording,A Kiss Hello (Inst) - Pirate Love,,,,,Wed Dec 12 23:53:54 PST 2012,3,1
A464086578569651,,Sound Recording,Work It Out (Instrumental) - Afro Omega,,,,,Wed Dec 12 23:33:53 PST 2012,3,2
A717342669065053,,Sound Recording,Losing Game - Foreign Friends,,,,,Wed Dec 12 23:33:46 PST 2012,7,20
A259477322169504,,Sound Recording,Science Fiction Nightmare - Where's Moo,,,,,Thu Dec 13 00:02:05 PST 2012,2,1
A919493933624786,,Sound Recording,Like It Should - Instrumental - Chris Hawkes,,,,,Thu Dec 13 00:08:08 PST 2012,0,1
A341809280061513,,Sound Recording,Chamber - Peebee,,,,,Wed Dec 12 23:47:44 PST 2012,0,0
A355097781424127,,Sound Recording,Go Getter - Cantinero,,,,,Wed Dec 12 23:53:52 PST 2012,0,0
A972136461946605,ushm20368200,Sound Recording,Long Drag Off A Cigarette - Larry John McNally,"USHM20368200,ushm20368200",,,,Thu Dec 13 00:04:03 PST 2012,0,0
A753788084217835,,Sound Recording,Fa Real - Bobby Dub,,,,,Wed Dec 12 23:33:59 PST 2012,1,2
A527256180047351,,Sound Recording,Harvest - Salem,,,,,Wed Dec 12 23:33:55 PST 2012,15,20
A929684698648921,,Sound Recording,Rewrite The Scenes - Blip Blip Bleep,,,,,Thu Dec 13 00:08:04 PST 2012,0,0
A451413927873231,usx9p0749274,Sound Recording,Undress - Daniel Timothy Vincent,usx9p0749274,,,,Wed Dec 12 23:29:51 PST 2012,0,0
A770625053236213,usx9p0749273,Sound Recording,Everything Was You - Daniel Timothy Vincent,usx9p0749273,,,,Wed Dec 12 23:47:39 PST 2012,0,0
A351596609639273,,Sound Recording,Like It Should - Chris Hawkes,,,,,Thu Dec 13 00:02:06 PST 2012,6,7
A667540389613766,,Sound Recording,Dreams Remix - FFM,,,,,Thu Dec 13 00:02:03 PST 2012,4,1
A145593443385167,,Sound Recording,Wonderland - Mokita,,,,,Thu Dec 13 00:02:05 PST 2012,1,1
A524840368611240,,Sound Recording,Pixelated Mayhem - Eli Hilton Hetrick,,,,,Wed Dec 12 23:33:58 PST 2012,1,2
A864499388014091,,Sound Recording,Dress-Down Day Instrumental - The Band Of The Eye,,,,,Wed Dec 12 23:47:41 PST 2012,2,4
A734006116031396,,Sound Recording,Easy Sell (Instrumental) - Another Cynthia,,,,,Wed Dec 12 23:56:10 PST 2012,5,5
A133301274523085,,Sound Recording,Take Me Into The Beautiful - Cloverton,,,,,Thu Dec 13 00:02:03 PST 2012,390,600
A633380566388916,,Sound Recording,My Monkey's Dead - Eric Richards,,,,,Wed Dec 12 23:33:55 PST 2012,5,1
A561252982200692,,Sound Recording,Sister Please - JR Rhodes,,,,,Thu Dec 13 00:02:04 PST 2012,0,1
A557578919918233,,Sound Recording,Twelve Steps - Instrumental - Tango Alpha Tango,,,,,Wed Dec 12 23:53:53 PST 2012,2,1
A941032361096610,,Sound Recording,The Score (Instrumental) - Paper Hotel,,,,,Wed Dec 12 23:46:13 PST 2012,7,1
A157166790220497,,Sound Recording,Island Feel - Orange Factory Music,,,,,Wed Dec 12 23:33:50 PST 2012,2,1
A860401803800757,USKUF0500252,Sound Recording,Average American - Chrisopher Blue,USKUF0500252,,,,Wed Dec 12 23:46:02 PST 2012,0,0
A718276102251971,,Sound Recording,Enough - Sombionx & Lindsay,,,,,Wed Dec 12 23:34:02 PST 2012,0,0
A121932741569403,,Sound Recording,My House - Cantinero,,,,,Wed Dec 12 23:47:43 PST 2012,5,20
A738726304461921,,Sound Recording,Paper Crown - Stag,,,,,Thu Dec 13 00:08:09 PST 2012,0,0
A951245830584997,,Sound Recording,What a Difference A Day Makes - Junebug,,,,,Thu Dec 13 00:02:05 PST 2012,1,1
A358852231094866,,Sound Recording,Swing and Sway - Morrison 78s,,,,,Wed Dec 12 23:33:45 PST 2012,2,1
A556465339774576,,Sound Recording,Cab Fare - Aaron Zimmer,,,,,Wed Dec 12 23:46:11 PST 2012,2,20
A466851420737578,,Sound Recording,What Do I Do Now? - DLF,,,,,Wed Dec 12 23:33:59 PST 2012,0,0
A837717625751504,,Sound Recording,Blinded (Instrumental) - Applespacebar,,,,,Wed Dec 12 23:33:58 PST 2012,1,0
A975395350024502,,Sound Recording,Delight Then Sorrow - Mandala,,,,,Wed Dec 12 23:53:56 PST 2012,3,1
A359722669046456,,Sound Recording,Tin Run - d.C.,,,,,Thu Dec 13 00:02:05 PST 2012,7,100
A635796269084806,,Sound Recording,We Are All Children - Jud Friedman,,,,,Wed Dec 12 23:33:49 PST 2012,21,9
A516089424169907,,Sound Recording,Late Night Blues - Mike Strickland,,,,,Wed Dec 12 23:33:44 PST 2012,2,60
A814392074299642,,Sound Recording,So Crass - Instrumental - Little Yellow Perfect,,,,,Wed Dec 12 23:33:51 PST 2012,0,1
A655622934844181,,Sound Recording,Another Way to Love You - Michael Tomlinson,,,,,Wed Dec 12 23:33:44 PST 2012,5,1
A877579711384730,,Sound Recording,Melisimo - Instrumental - James Nordstrom,,,,,Wed Dec 12 23:26:19 PST 2012,6,9
A440703219193756,,Sound Recording,We Are Dancing - Mandala,,,,,Thu Dec 13 00:08:03 PST 2012,1,1
A873490304838771,,Sound Recording,Take Me Down - David Pellicciaro,,,,,Wed Dec 12 23:33:49 PST 2012,0,0
A904808918978596,,Sound Recording,Over Love (Instrumental) - Jessica Drake,,,,,Wed Dec 12 23:53:53 PST 2012,6,1
A214579593513704,,Sound Recording,Fuzzy Monster - The Green Demons,,,,,Thu Dec 13 00:08:05 PST 2012,2,2
A926434226660686,,Sound Recording,Beg - Peebee,,,,,Wed Dec 12 23:47:42 PST 2012,4,1
A812882176245037,,Sound Recording,Partying - Sky Rats,,,,,Wed Dec 12 23:53:53 PST 2012,1,1
A642525091000208,,Sound Recording,Double Dat - Philly G,,,,,Wed Dec 12 23:56:10 PST 2012,7,2
A750724164955394,,Sound Recording,All About Getting Used - Gary Reynolds,,,,,Wed Dec 12 23:26:20 PST 2012,0,0
A307509985004318,,Sound Recording,Clear - Luciar,,,,,Wed Dec 12 23:33:44 PST 2012,1,1
A412065823846778,,Sound Recording,Death's Serenade - Mylin,,,,,Thu Dec 13 00:08:08 PST 2012,3,1
A965198063870727,,Sound Recording,Lil Devil 3 - Push Songs,,,,,Wed Dec 12 23:46:11 PST 2012,1,1
A967944925675959,ushm90891591,Sound Recording,Be In Love - Daniel Timothy Vincent,ushm90891591,,,,Wed Dec 12 23:50:09 PST 2012,0,0
A264046489047434,,Sound Recording,Never Felt This Much Before - Sleep Station/New London Fire,,,,,Wed Dec 12 23:26:20 PST 2012,1,2
A226596130761043,,Sound Recording,On the Edge - Druu,,,,,Wed Dec 12 23:33:51 PST 2012,0,1
A961710121457583,,Sound Recording,Phallus - Peebee,,,,,Wed Dec 12 23:47:43 PST 2012,0,0
A526734306898424,,Sound Recording,CaliforNYa (Full Version) - Citizens of Contrary Knowledge,,,,,Wed Dec 12 23:34:00 PST 2012,0,0
A310492417727618,,Sound Recording,Just Lay Back Down - Chris Hawkes,,,,,Thu Dec 13 00:08:03 PST 2012,1,0
A673381487826617,,Sound Recording,Lift Her Up (Inst.) - Joseph Velasquez,,,,,Wed Dec 12 23:46:08 PST 2012,2,3
A571410896733199,,Sound Recording,Driven - Orange Factory Music,,,,,Wed Dec 12 23:33:57 PST 2012,1,0
A354297017163005,,Sound Recording,Nice Tomorrow - Brian Sizensky,,,,,Thu Dec 13 00:08:04 PST 2012,0,0
A301848593793270,,Sound Recording,One For Me To Find - Leopold and his Fiction,,,,,Wed Dec 12 23:47:43 PST 2012,2,2
A616773606402842,,Sound Recording,Late Night In Paris - Shane Theriot/Jack Miele,,,,,Wed Dec 12 23:46:09 PST 2012,3,1
A168119551636939,,Sound Recording,Light Up the Storm (no vocals) - Will Hanza,,,,,Wed Dec 12 23:46:10 PST 2012,0,0
A709749132981164,,Sound Recording,Control - Chris Hawkes,,,,,Wed Dec 12 23:47:41 PST 2012,1,1
A515258608516994,,Sound Recording,Come Back (Now That I'm Here) - Leopold and his Fiction,,,,,Wed Dec 12 23:53:52 PST 2012,1,1
A957586911751349,,Sound Recording,Drivin' The Sound - The Bad Off,,,,,Wed Dec 12 23:46:11 PST 2012,1,2
A318032751427367,,Sound Recording,Jama Jama - d.C.,,,,,Thu Dec 13 00:02:03 PST 2012,29,10
A530720982415831,,Sound Recording,Give Me a Sign (Ver 2) - Gary Reynolds,,,,,Wed Dec 12 23:33:45 PST 2012,1,1
A622868802797526,US89W0500425,Sound Recording,The Cat - Seks Bomba,US89W0500425,714539100123,,,Wed Dec 12 23:59:40 PST 2012,11,1
A846930976624127,,Sound Recording,Flight - Mandala,,,,,Thu Dec 13 00:08:05 PST 2012,5,1
A673583293311610,,Sound Recording,Tears Are Blue - Fiery Blue,,,,,Wed Dec 12 23:34:02 PST 2012,0,0
A510807584068577,,Sound Recording,Donkey Kong (Instrumental) - Another Cynthia,,,,,Wed Dec 12 23:53:55 PST 2012,19,2
A324722819644368,,Sound Recording,It's A Game - Jessica Drake,,,,,Wed Dec 12 23:47:41 PST 2012,7,1
A611273252330239,,Sound Recording,Bretts Song - The Dibs,,,,,Thu Dec 13 00:08:04 PST 2012,1,1
A159238343387191,USA370911519,Sound Recording,Remember Calabash - Clay Ross,USA370911519,843436082314,,,Wed Dec 12 23:50:09 PST 2012,2,1
A151379020382775,,Sound Recording,Big Black Chain - Cicada Omega,,,,,Thu Dec 13 00:08:08 PST 2012,3,5
A419872367986431,,Sound Recording,"Jesus, The One and Only [INSTR] - Karen Shadbolt",,,,,Wed Dec 12 23:46:08 PST 2012,3,1
A837047512428340,USFJC0810005,Sound Recording,Time's Up - Ahmad Alaadeen,USFJC0810005,638087030018,,,Wed Dec 12 23:29:51 PST 2012,2,1
A850712083050261,,Sound Recording,ILL - Flytrap,,,,,Wed Dec 12 23:33:51 PST 2012,0,0
A650345735137860,,Sound Recording,Dancin an Snappin - Orange Factory Music,,,,,Wed Dec 12 23:33:50 PST 2012,4,1
A852883842712871,,Sound Recording,Scat Man - Big Bear Theory,,,,,Wed Dec 12 23:26:18 PST 2012,11,1
A966187603688603,USF2M1000312,Sound Recording,Success - Spouse,"HDXTH5770898,USF2M1000312",794465910720,,,Wed Dec 12 23:20:17 PST 2012,7,1
A321199993844227,,Sound Recording,Tu Donnes - Alexis:Alexander,,,,,Wed Dec 12 22:46:16 PST 2012,5,1
A476315048451599,,Sound Recording,Desert Rose - Michael Tomlinson,,,,,Wed Dec 12 23:06:23 PST 2012,6,1
A703656735769644,,Sound Recording,Follow Through - Archie Powell & The Exports,,,,,Wed Dec 12 23:26:15 PST 2012,1,4
A467525164871946,,Sound Recording,Progressive Nature - Mike Barresi,,,,,Wed Dec 12 22:56:02 PST 2012,1,1
A733198610172698,,Sound Recording,Finger Lickin Good (Intro 24 second edit) - Jack Wyles,,,,,Wed Dec 12 22:55:48 PST 2012,11,2
A200645553470829,,Sound Recording,Finger Lickin Good (Full no melody edit) - Jack Wyles,,,,,Wed Dec 12 22:55:48 PST 2012,0,0
A663230147705127,,Sound Recording,Lying Through your Teeth - Jon Chinn,,,,,Wed Dec 12 23:26:13 PST 2012,0,0
A408484313851092,,Sound Recording,For Your Safety and the Safety of Others - Instrumental - Little Yellow Perfect,,,,,Wed Dec 12 22:55:55 PST 2012,1,2
A510925803532233,US4LA0820204,Sound Recording,The Boss Wants To Party With You - Quintron,US4LA0820204,880270242429,,,Wed Dec 12 23:20:18 PST 2012,1,1
A116431744975478,,Sound Recording,Astronaut Instrumental - Cantinero,,,,,Wed Dec 12 23:06:31 PST 2012,3,2
A471935420806023,,Sound Recording,I was wasted (Inst.) - Andrew Solomon,,,,,Wed Dec 12 22:55:50 PST 2012,7,3
A669158572106704,,Sound Recording,The Son I Never Had - Instrumental - JD Dohnal,,,,,Wed Dec 12 23:06:26 PST 2012,3,3
A458126692238346,,Sound Recording,Will Not Be Denied - Big Blue Barry,,,,,Wed Dec 12 22:55:51 PST 2012,2,1
A207865857258203,,Sound Recording,Blueish Green (Instrumental) - Joe Kuhl,,,,,Wed Dec 12 23:16:14 PST 2012,0,0
A939386502532062,,Sound Recording,Powerful Machinery - Human Factor,,,,,Wed Dec 12 23:06:29 PST 2012,0,0
A873381035004786,,Sound Recording,It's Love - Amy Powers,,,,,Wed Dec 12 22:46:13 PST 2012,3,1
A216110083176671,,Sound Recording,Song Eleven (Instrumental) - Love in October,,,,,Wed Dec 12 22:55:52 PST 2012,16,3
A638299524345913,,Sound Recording,Dark and Overcast - Big Blue Barry,,,,,Wed Dec 12 22:46:18 PST 2012,12,1
A613451391576313,,Sound Recording,Okay - Stacie Rose,,,,,Wed Dec 12 22:46:17 PST 2012,0,0
A441937541234839,,Sound Recording,Cocktails Anyone? - Robert Sadowski,,,,,Wed Dec 12 22:46:16 PST 2012,2,1
A800129171338164,,Sound Recording,Off The Chain - Big Bear Theory,,,,,Wed Dec 12 23:26:19 PST 2012,9,20
A716610216822673,,Sound Recording,Tell Me - Where's Moo,,,,,Wed Dec 12 22:46:21 PST 2012,0,0
A539829704869621,,Sound Recording,Equal Time (Instrumental) - Appomattox,,,,,Wed Dec 12 23:06:22 PST 2012,0,0
A430409783278503,,Sound Recording,Fighting Words - Archie Powell & The Exports,,,,,Wed Dec 12 23:26:18 PST 2012,3,1
A717588504708218,,Sound Recording,So Much Pain - D-Sane,,,,,Wed Dec 12 23:06:30 PST 2012,6,6
A865716359102417,,Sound Recording,American Movie (Instrumental) - Stefan Nilsson,,,,,Wed Dec 12 22:55:54 PST 2012,6,6
A545059043267912,,Sound Recording,Man Love - The Fresh,,,,,Wed Dec 12 23:26:13 PST 2012,2,1
A403567118524684,,Sound Recording,Underwater Party - Human Factor,,,,,Wed Dec 12 23:06:30 PST 2012,9,6
A602371290440340,,Sound Recording,Too Far Gone - Moxie Black,,,,,Wed Dec 12 22:55:54 PST 2012,4,10
A209655027634249,,Sound Recording,Johnny's Got A Girlfriend - M. Bison,,,,,Wed Dec 12 22:55:54 PST 2012,0,0
A202364900093762,,Sound Recording,No Worry For The Berry - Digney Fignus,,,,,Wed Dec 12 22:55:47 PST 2012,2,2
A305514305365598,USF2M1000303,Sound Recording,No Sudden Moves - Spouse,"HDXTH5766941,USF2M1000303",794465910720,,,Wed Dec 12 23:06:19 PST 2012,1,1
A137393515648117,,Sound Recording,Hope (Instrumental) - Beckah Shae,,,,,Wed Dec 12 23:00:05 PST 2012,10,9
A460063027836023,,Sound Recording,When I Think of You - Moxie Black,,,,,Wed Dec 12 22:46:14 PST 2012,2,1
A859805993907421,,Sound Recording,Waltz Through The Ashes - Inchworm,,,,,Wed Dec 12 23:00:05 PST 2012,2,1
A129190209595397,,Sound Recording,True - Patricia Ossowski,,,,,Wed Dec 12 22:55:54 PST 2012,0,0
A734475861640463,USAL51020822,Sound Recording,Holes In Me - Zoo Seven,USAL51020822,00631903793203,,,Wed Dec 12 23:08:21 PST 2012,1,2
A334210116007814,,Sound Recording,Side Passages - Niku,,,,,Wed Dec 12 22:55:47 PST 2012,0,0
A553266217425059,,Sound Recording,45 Caliber Gun - Brian Sizensky,,,,,Wed Dec 12 23:06:22 PST 2012,1,4
A513453477106162,,Sound Recording,Come Down (instrumental) - Goodnight City,,,,,Wed Dec 12 23:00:06 PST 2012,2,1
A210504778057497,,Sound Recording,Light of Day - Sky Rats,,,,,Wed Dec 12 22:46:14 PST 2012,0,1
A443947234461899,,Sound Recording,Criminal of You - Hungry Tigers,,,,,Wed Dec 12 22:55:54 PST 2012,5,5
A158405810541463,,Sound Recording,Dress Down Day - The Band Of The Eye,,,,,Wed Dec 12 23:26:14 PST 2012,6,2
A442425441792146,,Sound Recording,The War Within - D-Sane,,,,,Wed Dec 12 23:10:31 PST 2012,4,2
A138875023029448,,Sound Recording,Broken Me (Instrumental) - Patricia Ossowski,,,,,Wed Dec 12 23:06:20 PST 2012,0,2
A362987650069739,,Sound Recording,Oxygen - Aubrey Agard,,,,,Wed Dec 12 23:06:20 PST 2012,3,1
A969342580804195,,Sound Recording,Breezin - Big Bear Theory,,,,,Wed Dec 12 23:26:18 PST 2012,3,1
A373891908846900,,Sound Recording,Dead Weight - Little Red Lung,,,,,Wed Dec 12 23:00:06 PST 2012,2,200
A729862619201230,,Sound Recording,Rush Hour Fantasy (36 escond edit) - Jack Wyles,,,,,Wed Dec 12 22:46:13 PST 2012,0,0
A351603843919223,,Sound Recording,Same Difference - Sky Rats,,,,,Wed Dec 12 22:46:15 PST 2012,0,0
A420982527134965,,Sound Recording,Head! - The Warm Gunns,,,,,Wed Dec 12 23:06:23 PST 2012,1,0
A604219603657801,,Sound Recording,We Can Be Electric - Push Songs,,,,,Wed Dec 12 23:00:06 PST 2012,4,10
A725025270784179,,Sound Recording,Inside (inst) - Steve Northeast,,,,,Wed Dec 12 23:16:15 PST 2012,0,0
A171728351735477,,Sound Recording,Goodbye - Matthew Puckett,,,,,Wed Dec 12 23:06:27 PST 2012,5,1
A753520301725691,,Sound Recording,Dance With Me - Gary Reynolds,,,,,Wed Dec 12 22:55:52 PST 2012,2,1
A924573601736072,,Sound Recording,Long Time - Tom's House,,,,,Wed Dec 12 23:06:30 PST 2012,0,0
A544571597180559,,Sound Recording,Bad Situation - Jud Friedman,,,,,Wed Dec 12 22:55:52 PST 2012,2,1
